System_ID,Vehicle_ID,System_Type,Comment
S400,3400,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S401,3401,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S402,3402,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S403,3403,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S404,3404,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S405,3405,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S406,3406,Engine,"Issue: 
On certain vehicles equipped with a 1.6 L GDI, 2.0 L GDI, or 2.4 L MPI engine, the connecting rod bearings could wear prematurely. As a result, there could be an abnormal knocking noise from the engine and/or the oil pressure warning light may turn on. If you continue to drive the vehicle with worn connecting rod bearings, the engine could fail. An engine failure would cause a sudden loss of power with an inability to restart. In some cases, a damaged connecting rod could puncture the engine block and cause an oil leak. 
Note: For the Sonata model, only the Sonata Hybrid and Plug-In Hybrid (PHEV) models are affected by this recall. 
Additional Note: Engine compartment fires can happen for many different reasons. In some cases, there is too much damage to find the cause of a fire. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. Oil that leaks onto a hot component could cause a fire. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer for an engine inspection test, to determine if there is bearing damage. If damage is found, the engine will be replaced. Dealers will also update the software for the engine control module. 
Note: Hyundai recommends that you should always follow the correct vehicle maintenance schedule, which is printed in the Owner's Manual."
S407,3407,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S408,3408,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S409,3409,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S410,3410,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S411,3411,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S412,3412,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S413,3413,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S414,3414,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S415,3415,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S416,3416,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S417,3417,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S418,3418,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S419,3419,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S420,3420,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S421,3421,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S422,3422,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S423,3423,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S424,3424,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S425,3425,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S426,3426,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S427,3427,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S428,3428,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S429,3429,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S430,3430,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S431,3431,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S432,3432,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S433,3433,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S434,3434,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S435,3435,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S436,3436,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S437,3437,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S438,3438,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S439,3439,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S440,3440,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S441,3441,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S442,3442,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S443,3443,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
S444,3444,Steering,"Issue:  
On certain vehicles, the power steering control unit may corrode. If this happens, moisture could enter the control unit and cause it to fail. This could cause a loss of power steering assist.
Note: This recall only affects vehicles that were originally sold or ever registered in areas of heavy road salt usage (Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, and Newfoundland & Labrador).

Safety Risk:  
A loss of power steering assist would result in a sudden increase in steering effort, especially at low vehicle speeds. This could increase the risk of a crash.

Corrective Actions:  
Mercedes-Benz will notify owners by mail and instruct you to take your vehicle to a dealer to replace the power steering control unit."
